class,mem,fhr,bss,base rate,auc
sigwind_rptdist_2hr,9,13,0.030894919944927657,0.0002251444090311051,0.987988347912371
hailone_rptdist_2hr,9,13,0.028706230099313168,0.0005804504295333178,0.9723168815260601
wind_rptdist_2hr,9,13,0.10785666950868733,0.0019102095953732823,0.9818749541288996
torn_rptdist_2hr,9,13,0.04277471193255211,0.00030253779963554747,0.9884116402478385
any_rptdist_2hr,9,13,0.11445793170952845,0.002416784515693269,0.9773938026915394
sighail_rptdist_2hr,ensmean,13,0.0025092028042504877,4.925033947555424e-05,0.965232824857167
sigwind_rptdist_2hr,ensmean,13,0.053569194935235154,0.0002251444090311051,0.9883150622541326
hailone_rptdist_2hr,ensmean,13,0.0292077214209584,0.0005804504295333178,0.9775237458908881
wind_rptdist_2hr,ensmean,13,0.12670313919003862,0.0019102095953732823,0.9819936485933864
torn_rptdist_2hr,ensmean,13,0.05653042283244447,0.00030253779963554747,0.9901108615296383
any_rptdist_2hr,ensmean,13,0.12694097817182481,0.002416784515693269,0.9781411231442588
sighail_rptdist_2hr,0,14,0.0021241205345260417,5.628610225777628e-05,0.9527291061263835
sigwind_rptdist_2hr,0,14,0.0188880071459111,0.00019700135790221696,0.9779315318064059
hailone_rptdist_2hr,0,14,0.020298042802595395,0.0006472901759644272,0.9703750607992845
wind_rptdist_2hr,0,14,0.08777223712954563,0.0019735314604132806,0.9765620530630585
torn_rptdist_2hr,0,14,0.03994727109534857,0.0003201272065911026,0.9874918023550361
any_rptdist_2hr,0,14,0.09615132077396982,0.0025434282457732654,0.9719748706500315
sighail_rptdist_2hr,1,14,-0.0007643280060187774,5.628610225777628e-05,0.9594255504035236
sigwind_rptdist_2hr,1,14,0.030801790297089293,0.00019700135790221696,0.9855845885429181
hailone_rptdist_2hr,1,14,0.020532539509758974,0.0006472901759644272,0.969753169062263
wind_rptdist_2hr,1,14,0.09419044624438666,0.0019735314604132806,0.9776465595657592
torn_rptdist_2hr,1,14,0.04421720069816237,0.0003201272065911026,0.9880897243383211
any_rptdist_2hr,1,14,0.09726088629682605,0.0025434282457732654,0.9723317046254201
sighail_rptdist_2hr,2,14,0.0005406351283393507,5.628610225777628e-05,0.9559411126277942
sigwind_rptdist_2hr,2,14,0.030161088753031695,0.00019700135790221696,0.9865109789579188
hailone_rptdist_2hr,2,14,0.0287570211040592,0.0006472901759644272,0.9709341253336117
wind_rptdist_2hr,2,14,0.09963933378741263,0.0019735314604132806,0.9759230238513834
torn_rptdist_2hr,2,14,0.048506501041421624,0.0003201272065911026,0.9877065778494847
any_rptdist_2hr,2,14,0.10804147631116479,0.0025434282457732654,0.9718523406029259
sighail_rptdist_2hr,3,14,-0.00038367874660849566,5.628610225777628e-05,0.951710842017126
sigwind_rptdist_2hr,3,14,0.02828597284111012,0.00019700135790221696,0.9789422737631959
hailone_rptdist_2hr,3,14,0.021104024002159383,0.0006472901759644272,0.9709250188328559
wind_rptdist_2hr,3,14,0.1029635157289992,0.0019735314604132806,0.9757730423184545
torn_rptdist_2hr,3,14,0.03877575053938831,0.0003201272065911026,0.9860124655635105
any_rptdist_2hr,3,14,0.10332054574907001,0.0025434282457732654,0.9715211287416133
sighail_rptdist_2hr,4,14,0.0003181534250127349,5.628610225777628e-05,0.9692898053094854
sigwind_rptdist_2hr,4,14,0.043070870233942515,0.00019700135790221696,0.9821111271401729
hailone_rptdist_2hr,4,14,0.027559702153361676,0.0006472901759644272,0.9721519476279785
wind_rptdist_2hr,4,14,0.10610015758842917,0.0019735314604132806,0.9765303106737346
torn_rptdist_2hr,4,14,0.04968484228063741,0.0003201272065911026,0.9874566122758233
any_rptdist_2hr,4,14,0.11399541041334005,0.0025434282457732654,0.9717580765891405
sighail_rptdist_2hr,5,14,0.010189567060119087,5.628610225777628e-05,0.9732871130992169
sigwind_rptdist_2hr,5,14,0.046303782845205754,0.00019700135790221696,0.9842913238988621
hailone_rptdist_2hr,5,14,0.030436651010396276,0.0006472901759644272,0.9715329734148338
wind_rptdist_2hr,5,14,0.10576662822076144,0.0019735314604132806,0.9771965961175727
torn_rptdist_2hr,5,14,0.05676934956443347,0.0003201272065911026,0.9916543053457095
any_rptdist_2hr,5,14,0.11007714817737435,0.0025434282457732654,0.9722755115853248
sighail_rptdist_2hr,6,14,0.004969197424015581,5.628610225777628e-05,0.9564786091976668
sigwind_rptdist_2hr,6,14,0.03107426576923933,0.00019700135790221696,0.9835260653489772
hailone_rptdist_2hr,6,14,0.02804039340803066,0.0006472901759644272,0.968950859561841
wind_rptdist_2hr,6,14,0.10412670161517723,0.0019735314604132806,0.9764961555612318
torn_rptdist_2hr,6,14,0.04883689493831689,0.0003201272065911026,0.9884028967081073
any_rptdist_2hr,6,14,0.10554619285368427,0.0025434282457732654,0.971141240961156
sighail_rptdist_2hr,7,14,-0.0030104753594757394,5.628610225777628e-05,0.9625400401412861
sigwind_rptdist_2hr,7,14,0.03233527752592469,0.00019700135790221696,0.9844327266137941
