class,mem,fhr,bss,base rate,auc
sigwind_rptdist_2hr,0,14,0.027558608138475438,0.00019700135790221696,0.9836194646539079
hailone_rptdist_2hr,0,14,0.029344972556325732,0.0006472901759644272,0.9703609131998958
wind_rptdist_2hr,0,14,0.1027023899543481,0.0019735314604132806,0.9776918326825986
torn_rptdist_2hr,0,14,0.03961260290361335,0.0003201272065911026,0.9886367947236228
any_rptdist_2hr,0,14,0.10609170629188591,0.0025434282457732654,0.9729873453781026
sighail_rptdist_2hr,1,14,0.002569924226520026,5.628610225777628e-05,0.9715619349084947
sigwind_rptdist_2hr,1,14,0.04653399802178371,0.00019700135790221696,0.9862742291557132
hailone_rptdist_2hr,1,14,0.026803391783557506,0.0006472901759644272,0.9748050673161719
wind_rptdist_2hr,1,14,0.11268403794508719,0.0019735314604132806,0.9775508957200244
torn_rptdist_2hr,1,14,0.04859344201731808,0.0003201272065911026,0.9882869821339968
any_rptdist_2hr,1,14,0.11568279434247442,0.0025434282457732654,0.9736257250454621
sighail_rptdist_2hr,2,14,0.007692109752410636,5.628610225777628e-05,0.9453663156209761
sigwind_rptdist_2hr,2,14,0.029803132228474527,0.00019700135790221696,0.9831641548233123
hailone_rptdist_2hr,2,14,0.019029367025811594,0.0006472901759644272,0.9700283728718719
wind_rptdist_2hr,2,14,0.08594039667373687,0.0019735314604132806,0.9786468281005923
torn_rptdist_2hr,2,14,0.04555887456573582,0.0003201272065911026,0.9906880863136076
any_rptdist_2hr,2,14,0.09272469977091902,0.0025434282457732654,0.9734689362440192
sighail_rptdist_2hr,3,14,0.006979806332695571,5.628610225777628e-05,0.9740214022360913
sigwind_rptdist_2hr,3,14,0.052872820712687174,0.00019700135790221696,0.9817462321093051
hailone_rptdist_2hr,3,14,0.03446277770595185,0.0006472901759644272,0.9728398806267844
wind_rptdist_2hr,3,14,0.10570102169974216,0.0019735314604132806,0.97825772622291
torn_rptdist_2hr,3,14,0.050313618334348775,0.0003201272065911026,0.9894108411198473
any_rptdist_2hr,3,14,0.10701248965754484,0.0025434282457732654,0.9739015365546446
sighail_rptdist_2hr,4,14,0.00029863295017118485,5.628610225777628e-05,0.9679069802213576
sigwind_rptdist_2hr,4,14,0.025973920936158468,0.00019700135790221696,0.978372578843716
hailone_rptdist_2hr,4,14,0.02008361239078782,0.0006472901759644272,0.9717807716313064
wind_rptdist_2hr,4,14,0.10399377452889602,0.0019735314604132806,0.9761256014929881
torn_rptdist_2hr,4,14,0.052069716916524844,0.0003201272065911026,0.9863545634050014
any_rptdist_2hr,4,14,0.10261974820295505,0.0025434282457732654,0.9715790413048333
sighail_rptdist_2hr,5,14,0.005184892207281355,5.628610225777628e-05,0.9682101946905145
sigwind_rptdist_2hr,5,14,0.01736079985610295,0.00019700135790221696,0.9828709821648483
hailone_rptdist_2hr,5,14,0.02547478707086781,0.0006472901759644272,0.9744095467350209
wind_rptdist_2hr,5,14,0.09948483338566116,0.0019735314604132806,0.9775940608456491
torn_rptdist_2hr,5,14,0.045609165736939516,0.0003201272065911026,0.9898870479665142
any_rptdist_2hr,5,14,0.10370508499975384,0.0025434282457732654,0.9738685192716127
sighail_rptdist_2hr,6,14,0.003037963161379942,5.628610225777628e-05,0.9659876480231911
sigwind_rptdist_2hr,6,14,0.03962724719790378,0.00019700135790221696,0.9830472878827329
hailone_rptdist_2hr,6,14,0.026197353670454615,0.0006472901759644272,0.9686968628028371
wind_rptdist_2hr,6,14,0.10863369229427378,0.0019735314604132806,0.9756681516915001
torn_rptdist_2hr,6,14,0.04258196462327324,0.0003201272065911026,0.986215639932944
any_rptdist_2hr,6,14,0.11016093918832293,0.0025434282457732654,0.9706519963880551
sighail_rptdist_2hr,7,14,0.005229233418345247,5.628610225777628e-05,0.9538114652448935
sigwind_rptdist_2hr,7,14,0.03267978759279977,0.00019700135790221696,0.9832152369860494
